movie,tconst,averagerating,numvotes,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?,month_released
Oz the Great and Powerful,tt1623205,6.3,192045.0,2013,130.0,"Adventure,Family,Fantasy",54.0,"Mar 8, 2013",200000000.0,234770996.0,490359051.0,290359051.0,0.47877365681580947,1.451795255,2013.0,True,Mar
ParaNorman,tt1623288,7.0,87250.0,2012,92.0,"Adventure,Animation,Comedy",89.0,"Aug 17, 2012",60000000.0,56003051.0,108119662.0,48119662.0,0.5179728641771004,0.8019943666666667,2012.0,False,Aug
Stitches,tt1623771,7.2,20.0,2010,71.0,Horror,79.0,"Apr 1, 2013",2000000.0,0.0,63555.0,-1936445.0,0.0,-0.9682225,2013.0,False,Apr
Young Adult,tt1625346,6.3,74071.0,2011,94.0,"Comedy,Drama",94.0,"Dec 9, 2011",12000000.0,16311571.0,22750356.0,10750356.0,0.7169809122986911,0.895863,2011.0,False,Dec
Independence Day: Resurgence,tt1628841,5.2,155344.0,2016,120.0,"Action,Adventure,Sci-Fi",33.0,"Jun 24, 2016",165000000.0,103144286.0,384169424.0,219169424.0,0.26848645299788354,1.3282995393939394,2016.0,True,Jun
Blackthorn,tt1629705,6.6,8553.0,2011,102.0,"Action,Adventure,Western",46.0,"Oct 7, 2011",4500000.0,200558.0,1217307.0,-3282693.0,0.16475548074561305,-0.7294873333333334,2011.0,False,Oct
Chasing Mavericks,tt1629757,7.2,28994.0,2012,116.0,"Biography,Drama,Sport",67.0,"Oct 26, 2012",20000000.0,6002756.0,8300821.0,-11699179.0,0.7231520833903056,-0.58495895,2012.0,False,Oct
Courageous,tt1630036,7.0,17586.0,2011,129.0,Drama,87.0,"Sep 30, 2011",2000000.0,34522221.0,35185884.0,33185884.0,0.9811383735591239,16.592942,2011.0,True,Sep
Edge of Tomorrow,tt1631867,7.9,546284.0,2014,113.0,"Action,Sci-Fi",95.0,"Jun 6, 2014",178000000.0,100206256.0,370541256.0,192541256.0,0.2704321162013873,1.0816924494382023,2014.0,True,Jun
Creed,tt1632705,6.6,12.0,2010,77.0,Horror,91.0,"Nov 25, 2015",37000000.0,109767581.0,173567581.0,136567581.0,0.6324198353608442,3.691015702702703,2015.0,True,Nov
Friends with Benefits,tt1632708,6.6,317338.0,2011,109.0,"Comedy,Romance",55.0,"Jul 22, 2011",35000000.0,55802754.0,146595891.0,111595891.0,0.3806570130945894,3.1884540285714285,2011.0,True,Jul
Shark Night 3D,tt1633356,4.0,23190.0,2011,90.0,"Horror,Thriller",52.0,"Sep 2, 2011",25000000.0,18877153.0,18877153.0,-6122847.0,1.0,-0.24491388,2011.0,False,Sep
Underdogs,tt1634003,6.5,8197.0,2013,106.0,"Adventure,Animation,Family",41.0,"Aug 16, 2013",2500000.0,35017.0,1392649.0,-1107351.0,0.025144167697675437,-0.4429404,2013.0,False,Aug
Johnny English Reborn,tt1634122,6.3,110824.0,2011,101.0,"Action,Adventure,Comedy",19.0,"Oct 21, 2011",45000000.0,8406711.0,164640401.0,119640401.0,0.051061045459917215,2.6586755777777777,2011.0,True,Oct
Project X,tt1636826,6.7,177782.0,2012,88.0,Comedy,58.0,"Mar 2, 2012",12000000.0,54731865.0,103028188.0,91028188.0,0.5312319479014811,7.585682333333334,2012.0,True,Mar
In Time,tt1637688,6.7,346077.0,2011,109.0,"Action,Crime,Drama",74.0,"Oct 28, 2011",35000000.0,37553932.0,165103952.0,130103952.0,0.22745628766051584,3.7172557714285714,2011.0,True,Oct
Our Idiot Brother,tt1637706,6.4,80738.0,2011,90.0,"Comedy,Drama",78.0,"Aug 26, 2011",5000000.0,24814830.0,25861249.0,20861249.0,0.9595371824462152,4.1722498,2011.0,True,Aug
Ted,tt1637725,6.9,538367.0,2012,106.0,"Comedy,Fantasy",84.0,"Jun 29, 2012",50000000.0,218665740.0,556016627.0,506016627.0,0.3932719443657932,10.12033254,2012.0,True,Jun
Hobo with a Shotgun,tt1640459,6.1,41633.0,2011,86.0,"Action,Comedy,Horror",33.0,"May 6, 2011",3000000.0,703372.0,834953.0,-2165047.0,0.8424090936855129,-0.7216823333333333,2011.0,False,May
Jumping the Broom,tt1640484,5.7,9089.0,2011,112.0,"Comedy,Drama",93.0,"May 6, 2011",7000000.0,37295394.0,38158601.0,31158601.0,0.9773784421499101,4.4512287142857145,2011.0,True,May
Inside Out,tt1640486,4.6,1566.0,2011,93.0,"Crime,Drama",98.0,"Jun 19, 2015",175000000.0,356461711.0,854235992.0,679235992.0,0.41728715991634313,3.881348525714286,2015.0,True,Jun
A Few Best Men,tt1640711,5.7,12069.0,2011,97.0,"Comedy,Romance",55.0,"May 5, 2015",15000000.0,0.0,17224539.0,2224539.0,0.0,0.1483026,2015.0,False,May
Skin Trade,tt1641841,5.7,6942.0,2014,96.0,"Action,Crime,Thriller",19.0,"May 8, 2015",9000000.0,1242.0,1242.0,-8998758.0,1.0,-0.999862,2015.0,False,May
The Art of Getting By,tt1645080,6.6,53682.0,2011,83.0,"Drama,Romance",20.0,"Jun 17, 2011",4000000.0,1430241.0,1989035.0,-2010965.0,0.7190627615904195,-0.50274125,2011.0,False,Jun
Inside Job,tt1645089,8.3,65304.0,2010,109.0,"Crime,Documentary",17.0,"Oct 8, 2010",2000000.0,4311834.0,7799257.0,5799257.0,0.5528518934560048,2.8996285,2010.0,True,Oct
The Dictator,tt1645170,6.4,250976.0,2012,83.0,Comedy,96.0,"May 16, 2012",65000000.0,59650222.0,180148897.0,115148897.0,0.33111622104463956,1.7715214923076923,2012.0,True,May
Lights Out,tt1646127,6.4,971.0,2010,87.0,"Drama,Mystery,Thriller",55.0,"Jul 22, 2016",5000000.0,67268835.0,148806510.0,143806510.0,0.45205572659421955,28.761302,2016.0,True,Jul
How to Train Your Dragon 2,tt1646971,7.8,278205.0,2014,102.0,"Action,Adventure,Animation",99.0,"Jun 13, 2014",145000000.0,177002924.0,614586270.0,469586270.0,0.28800338152689287,3.238526,2014.0,True,Jun
Wrath of the Titans,tt1646987,5.7,172330.0,2012,99.0,"Action,Adventure,Fantasy",87.0,"Mar 30, 2012",150000000.0,83670083.0,305270083.0,155270083.0,0.27408543338981567,1.0351338866666666,2012.0,True,Mar
Million Dollar Arm,tt1647668,7.0,41008.0,2014,124.0,"Biography,Drama,Sport",17.0,"May 16, 2014",25000000.0,36447959.0,39217912.0,14217912.0,0.9293702071645221,0.56871648,2014.0,False,May
Here Comes the Boom,tt1648179,6.4,81761.0,2012,105.0,"Action,Comedy,Sport",52.0,"Oct 12, 2012",42000000.0,45290318.0,73239258.0,31239258.0,0.6183885423852874,0.7437918571428571,2012.0,False,Oct
The Dark Tower,tt1648190,5.7,107518.0,2017,95.0,"Action,Adventure,Fantasy",95.0,"Aug 4, 2017",60000000.0,50701325.0,113461527.0,53461527.0,0.4468591807335715,0.89102545,2017.0,False,Aug
The Impossible,tt1649419,7.6,177762.0,2012,114.0,"Drama,History,Thriller",100.0,"Dec 21, 2012",40000000.0,19019882.0,169590606.0,129590606.0,0.11215174265017958,3.23976515,2012.0,True,Dec
Diary of a Wimpy Kid: Rodrick Rules,tt1650043,6.6,23135.0,2011,99.0,"Comedy,Family",80.0,"Mar 25, 2011",18000000.0,52698535.0,73695194.0,55695194.0,0.7150878115606834,3.0941774444444445,2011.0,True,Mar
Super 8,tt1650062,7.0,320575.0,2011,112.0,"Mystery,Sci-Fi,Thriller",93.0,"Jun 10, 2011",50000000.0,127004179.0,257972745.0,207972745.0,0.4923162677514634,4.1594549,2011.0,True,Jun
Kick-Ass 2,tt1650554,6.6,238832.0,2013,103.0,"Action,Comedy,Crime",65.0,"Aug 16, 2013",28000000.0,28795985.0,63129909.0,35129909.0,0.45613854757813765,1.2546396071428572,2013.0,True,Aug
My Week with Marilyn,tt1655420,7.0,79337.0,2011,99.0,"Biography,Drama",22.0,"Nov 23, 2011",10000000.0,14597405.0,34240572.0,24240572.0,0.4263189586902929,2.4240572,2011.0,True,Nov
The Age of Adaline,tt1655441,7.2,138924.0,2015,112.0,"Drama,Fantasy,Romance",8.0,"Apr 24, 2015",30000000.0,42629776.0,68984536.0,38984536.0,0.6179613355665682,1.2994845333333334,2015.0,True,Apr
The Artist,tt1655442,7.9,217184.0,2011,100.0,"Comedy,Drama,Romance",34.0,"Nov 25, 2011",16000000.0,44667095.0,128256712.0,112256712.0,0.3482632160412782,7.0160445,2011.0,True,Nov
Wanderlust,tt1655460,5.6,69081.0,2012,98.0,"Comedy,Romance",88.0,"Feb 24, 2012",32500000.0,17288155.0,24159934.0,-8340066.0,0.715571284259303,-0.2566174153846154,2012.0,False,Feb
Stolen,tt1656186,5.5,41313.0,2012,96.0,"Action,Crime,Thriller",53.0,"Sep 14, 2012",35000000.0,289773.0,17967746.0,-17032254.0,0.016127398506189924,-0.48663582857142856,2012.0,False,Sep
Safe,tt1656190,6.5,96388.0,2012,94.0,"Action,Crime,Thriller",78.0,"Apr 27, 2012",33000000.0,17142080.0,41495213.0,8495213.0,0.4131098206436487,0.25743069696969695,2012.0,False,Apr
The Comedian,tt1656194,5.5,328.0,2012,79.0,"Drama,Romance",35.0,"Feb 3, 2017",15000000.0,1658706.0,1658706.0,-13341294.0,1.0,-0.8894196,2017.0,False,Feb
Colombiana,tt1657507,6.4,87659.0,2011,108.0,"Action,Drama,Thriller",60.0,"Aug 26, 2011",40000000.0,36665854.0,72295262.0,32295262.0,0.5071681460951065,0.80738155,2011.0,False,Aug
Freeheld,tt1658801,6.5,10534.0,2015,103.0,"Biography,Drama,Romance",51.0,"Oct 2, 2015",7000000.0,546201.0,1732228.0,-5267772.0,0.31531703678730516,-0.7525388571428572,2015.0,False,Oct
The Perks of Being a Wallflower,tt1659337,8.0,422671.0,2012,103.0,Drama,77.0,"Sep 21, 2012",13000000.0,17742948.0,33069303.0,20069303.0,0.5365383116783562,1.5437925384615385,2012.0,True,Sep
Cinderella,tt1661199,6.9,142792.0,2015,105.0,"Drama,Family,Fantasy",13.0,"Mar 13, 2015",95000000.0,201151353.0,534551353.0,439551353.0,0.37629939924593175,4.626856347368421,2015.0,True,Mar
Grudge Match,tt1661382,6.4,54080.0,2013,113.0,"Comedy,Drama,Sport",77.0,"Dec 25, 2013",40000000.0,29807260.0,69807260.0,29807260.0,0.4269936966441599,0.7451815,2013.0,False,Dec
Polisse,tt1661420,7.3,12506.0,2011,127.0,"Crime,Drama",24.0,"May 18, 2012",8900000.0,176988.0,22744132.0,13844132.0,0.007781699473077276,1.5555204494382022,2012.0,True,May
Fun Size,tt1663143,5.4,12926.0,2012,86.0,"Adventure,Comedy",10.0,"Oct 26, 2012",14000000.0,9409538.0,11166615.0,-2833385.0,0.8426490928540117,-0.20238464285714286,2012.0,False,Oct
The Revenant,tt1663202,8.0,621193.0,2015,156.0,"Action,Adventure,Biography",27.0,"Dec 25, 2015",135000000.0,183637894.0,532938302.0,397938302.0,0.3445762732962661,2.947691125925926,2015.0,True,Dec
Pacific Rim,tt1663662,6.9,443667.0,2013,131.0,"Action,Adventure,Sci-Fi",72.0,"Jul 12, 2013",190000000.0,101802906.0,411002906.0,221002906.0,0.24769388370212642,1.1631731894736843,2013.0,True,Jul
Middle Men,tt1664697,5.8,45.0,2010,82.0,"Action,Comedy,Crime",94.0,"Aug 6, 2010",20000000.0,754301.0,754301.0,-19245699.0,1.0,-0.96228495,2010.0,False,Aug
Pixels,tt1664775,4.6,54.0,2010,100.0,"Action,Comedy",59.0,"Jul 24, 2015",90000000.0,78765986.0,244041804.0,154041804.0,0.3227561209144315,1.7115756,2015.0,True,Jul
All Eyez on Me,tt1666185,5.8,18541.0,2017,139.0,"Biography,Drama,Music",91.0,"Jun 16, 2017",45000000.0,44922302.0,54876855.0,9876855.0,0.8186019770994529,0.21948566666666666,2017.0,False,Jun
Vampires Suck,tt1666186,3.4,43984.0,2010,82.0,Comedy,49.0,"Aug 18, 2010",20000000.0,36661504.0,81424988.0,61424988.0,0.45024881059853517,3.0712494,2010.0,True,Aug
Damsels in Distress,tt1667307,5.7,8794.0,2011,99.0,"Comedy,Drama,Romance",31.0,"Apr 6, 2012",3000000.0,1007535.0,1324299.0,-1675701.0,0.7608062831732109,-0.558567,2012.0,False,Apr
Deadfall,tt1667310,6.3,36491.0,2012,95.0,"Crime,Drama,Thriller",83.0,"Dec 7, 2012",6000000.0,66351.0,1673635.0,-4326365.0,0.03964484490345864,-0.7210608333333334,2012.0,False,Dec
Mirror Mirror,tt1667353,5.6,79510.0,2012,106.0,"Adventure,Comedy,Drama",7.0,"Mar 30, 2012",85000000.0,64935167.0,173613482.0,88613482.0,0.3740214541633351,1.0425115529411764,2012.0,True,Mar
Ice Age: Continental Drift,tt1667889,6.6,175601.0,2012,88.0,"Adventure,Animation,Comedy",14.0,"Jul 13, 2012",95000000.0,161321843.0,879765137.0,784765137.0,0.18336921550461485,8.26068565263158,2012.0,True,Jul
Home Run,tt1669617,4.2,66.0,2010,82.0,"Drama,Family,Sport",66.0,"Apr 19, 2013",1200000.0,2859955.0,2859955.0,1659955.0,1.0,1.3832958333333334,2013.0,True,Apr
Now You See Me,tt1670345,7.3,553156.0,2013,115.0,"Crime,Mystery,Thriller",41.0,"May 31, 2013",75000000.0,117723989.0,342769200.0,267769200.0,0.3434497294389344,3.570256,2013.0,True,May
The Sapphires,tt1673697,7.0,12143.0,2012,103.0,"Biography,Comedy,Drama",3.0,"Mar 22, 2013",9000000.0,2450867.0,20395040.0,11395040.0,0.12016975696051589,1.2661155555555557,2013.0,True,Mar
Entourage,tt1674771,6.6,71519.0,2015,104.0,Comedy,30.0,"Jun 3, 2015",30000000.0,32363404.0,46438538.0,16438538.0,0.6969083307489138,0.5479512666666667,2015.0,False,Jun
Trespass,tt1674784,5.3,39404.0,2011,91.0,"Crime,Drama,Thriller",54.0,"Oct 14, 2011",35000000.0,16816.0,786532.0,-34213468.0,0.021379931140754604,-0.9775276571428572,2011.0,False,Oct
Take Shelter,tt1675192,7.4,83200.0,2011,121.0,"Drama,Horror,Thriller",9.0,"Sep 30, 2011",4750000.0,1728953.0,4972016.0,222016.0,0.34773681339722157,0.04674021052631579,2011.0,False,Sep
Ready Player One,tt1677720,7.5,301660.0,2018,140.0,"Action,Adventure,Sci-Fi",78.0,"Mar 29, 2018",150000000.0,137690172.0,579290136.0,429290136.0,0.23768775513898963,2.86193424,2018.0,True,Mar
Trolls,tt1679335,6.5,63295.0,2016,92.0,"Adventure,Animation,Comedy",73.0,"Nov 4, 2016",125000000.0,153707064.0,344150134.0,219150134.0,0.4466279359344954,1.753201072,2016.0,True,Nov
Stoker,tt1682180,6.8,97393.0,2013,99.0,"Drama,Thriller",29.0,"Mar 1, 2013",12000000.0,1703125.0,12034913.0,34913.0,0.14151535619742328,0.0029094166666666665,2013.0,False,Mar
The Tempest,tt1683003,7.8,94.0,2010,131.0,Drama,1.0,"Dec 10, 2010",20000000.0,277943.0,277943.0,-19722057.0,1.0,-0.98610285,2010.0,False,Dec
Circumstance,tt1684628,5.9,7055.0,2011,107.0,Drama,41.0,"Aug 26, 2011",900000.0,454121.0,958978.0,58978.0,0.473546838405052,0.06553111111111111,2011.0,False,Aug
Creature,tt1686018,3.7,2723.0,2011,93.0,Horror,38.0,"Sep 9, 2011",3000000.0,331000.0,331000.0,-2669000.0,1.0,-0.8896666666666667,2011.0,False,Sep
Inferno,tt1686470,6.3,50.0,2010,100.0,Thriller,64.0,"Oct 28, 2016",75000000.0,34343574.0,219519367.0,144519367.0,0.15644894785069238,1.9269248933333334,2016.0,True,Oct
The Awakening,tt1687901,6.5,60215.0,2011,102.0,"Horror,Thriller",4.0,"Aug 17, 2012",4900000.0,95933.0,6924321.0,2024321.0,0.013854499235376292,0.41312673469387756,2012.0,False,Aug
Despicable Me 2,tt1690953,7.4,344230.0,2013,98.0,"Adventure,Animation,Comedy",22.0,"Jul 3, 2013",76000000.0,368065385.0,975216835.0,899216835.0,0.3774190229191439,11.831800460526315,2013.0,True,Jul
Plastic,tt1691450,6.2,91.0,2011,80.0,Horror,39.0,"Sep 26, 2014",10000000.0,0.0,575371.0,-9424629.0,0.0,-0.9424629,2014.0,False,Sep
Before I Fall,tt1691916,6.4,39282.0,2017,98.0,"Drama,Fantasy,Mystery",12.0,"Mar 3, 2017",5000000.0,12241072.0,18945682.0,13945682.0,0.6461140855209119,2.7891364,2017.0,True,Mar
Carnage,tt1692486,7.2,111372.0,2011,80.0,"Comedy,Drama",7.0,"Dec 16, 2011",25000000.0,2546747.0,38112154.0,13112154.0,0.06682243674813027,0.52448616,2011.0,False,Dec
The Guilt Trip,tt1694020,5.8,33702.0,2012,95.0,"Comedy,Drama",59.0,"Dec 19, 2012",40000000.0,37134215.0,41294674.0,1294674.0,0.8992495012795112,0.03236685,2012.0,False,Dec
The Virginity Hit,tt1695994,4.6,3696.0,2010,86.0,Comedy,44.0,"Sep 24, 2010",2000000.0,636706.0,636706.0,-1363294.0,1.0,-0.681647,2010.0,False,Sep
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",tt1698641,6.2,37325.0,2014,81.0,"Comedy,Family",44.0,"Oct 10, 2014",28000000.0,66954149.0,101379287.0,73379287.0,0.6604322340519124,2.6206888214285713,2014.0,True,Oct
Captive,tt1699745,6.0,674.0,2012,120.0,"Drama,Thriller",23.0,"Sep 18, 2015",2000000.0,2583301.0,2791973.0,791973.0,0.9252600222136819,0.3959865,2015.0,False,Sep
Peeples,tt1699755,5.3,4452.0,2013,95.0,"Comedy,Romance",98.0,"May 10, 2013",11000000.0,9177065.0,9307166.0,-1692834.0,0.9860214161861945,-0.153894,2013.0,False,May
Sausage Party,tt1700841,6.2,159111.0,2016,89.0,"Adventure,Animation,Comedy",28.0,"Aug 12, 2016",19000000.0,97670358.0,141344255.0,122344255.0,0.6910104552887558,6.439171315789474,2016.0,True,Aug
Casa de mi Padre,tt1702425,5.5,19170.0,2012,84.0,"Comedy,Western",53.0,"Mar 16, 2012",6000000.0,5909483.0,8446952.0,2446952.0,0.6995994531518588,0.4078253333333333,2012.0,False,Mar
Safe Haven,tt1702439,6.7,97055.0,2013,115.0,"Drama,Romance,Thriller",41.0,"Feb 14, 2013",28000000.0,71399120.0,94050951.0,66050951.0,0.7591536208921481,2.358962535714286,2013.0,True,Feb
Justin Bieber: Never Say Never,tt1702443,1.6,74978.0,2011,105.0,"Documentary,Music",48.0,"Feb 11, 2011",13000000.0,73013910.0,99034125.0,86034125.0,0.7372601110980684,6.618009615384615,2011.0,True,Feb
Grave Encounters,tt1703199,6.1,48125.0,2011,92.0,Horror,76.0,"Sep 9, 2011",2000000.0,0.0,2151887.0,151887.0,0.0,0.0759435,2011.0,False,Sep
Genius,tt1703957,6.6,15611.0,2016,104.0,"Biography,Drama",10.0,"Jun 10, 2016",17000000.0,1361045.0,7265283.0,-9734717.0,0.18733544171644795,-0.5726304117647059,2016.0,False,Jun
Bernie,tt1704573,6.8,53765.0,2011,99.0,"Biography,Comedy,Crime",48.0,"Apr 27, 2012",6000000.0,9204489.0,10106975.0,4106975.0,0.910706615975601,0.6844958333333333,2012.0,False,Apr
Chronicle,tt1706593,7.1,229258.0,2012,84.0,"Drama,Sci-Fi,Thriller",55.0,"Feb 3, 2012",12000000.0,64575175.0,123681790.0,111681790.0,0.522107377326929,9.306815833333333,2012.0,True,Feb
Snowpiercer,tt1706620,7.1,239264.0,2013,126.0,"Action,Drama,Sci-Fi",27.0,"Jun 27, 2014",40000000.0,4563029.0,88069880.0,48069880.0,0.05181145926393904,1.201747,2014.0,True,Jun
Drive,tt1709105,6.3,20.0,2010,55.0,Documentary,36.0,"Sep 16, 2011",15000000.0,35060689.0,81357930.0,66357930.0,0.4309437199299441,4.423862,2011.0,True,Sep
The Last Days on Mars,tt1709143,5.5,33137.0,2013,98.0,"Adventure,Horror,Sci-Fi",25.0,"Dec 6, 2013",10600000.0,24084.0,261364.0,-10338636.0,0.09214735005586079,-0.9753430188679245,2013.0,False,Dec
Joyful Noise,tt1710396,5.8,7575.0,2012,118.0,"Comedy,Drama,Music",86.0,"Jan 13, 2012",27500000.0,30932113.0,31157914.0,3657914.0,0.9927530129263468,0.13301505454545454,2012.0,False,Jan
Office Christmas Party,tt1711525,5.8,59253.0,2016,105.0,Comedy,81.0,"Dec 9, 2016",45000000.0,54767494.0,91323299.0,46323299.0,0.5997099820057968,1.0294066444444445,2016.0,True,Dec
Alex Cross,tt1712170,5.1,30951.0,2012,101.0,"Action,Crime,Mystery",100.0,"Oct 19, 2012",35000000.0,25888412.0,35426759.0,426759.0,0.7307586900625033,0.012193114285714285,2012.0,False,Oct
Triple 9,tt1712261,6.3,60369.0,2016,115.0,"Crime,Thriller",33.0,"Feb 26, 2016",20000000.0,12639297.0,25943792.0,5943792.0,0.48718001593598964,0.2971896,2016.0,False,Feb
The Spectacular Now,tt1714206,7.1,133887.0,2013,95.0,"Comedy,Drama,Romance",22.0,"Aug 2, 2013",2500000.0,6852971.0,6916951.0,4416951.0,0.990750259760406,1.7667804,2013.0,True,Aug
Weekend,tt1714210,7.6,25424.0,2011,97.0,"Drama,Romance",43.0,"Sep 23, 2011",190000.0,484592.0,1577585.0,1387585.0,0.3071733060342232,7.303078947368421,2011.0,True,Sep
Anna,tt1715336,6.5,19733.0,2013,99.0,"Drama,Mystery,Sci-Fi",64.0,"Jun 6, 2014",4357373.0,0.0,1200000.0,-3157373.0,0.0,-0.7246047102233387,2014.0,False,Jun
Raymond Did It,tt1716760,3.3,211.0,2011,83.0,Horror,32.0,"Feb 11, 2011",40000.0,3632.0,3632.0,-36368.0,1.0,-0.9092,2011.0,False,Feb
People Like Us,tt1716777,7.1,39618.0,2012,114.0,"Comedy,Drama",60.0,"Jun 29, 2012",16000000.0,12431792.0,12617472.0,-3382528.0,0.9852838983910565,-0.211408,2012.0,False,Jun
Another Happy Day,tt1719071,6.0,3793.0,2011,119.0,"Comedy,Drama",52.0,"Nov 18, 2011",4000000.0,9120.0,978527.0,-3021473.0,0.009320131176758535,-0.75536825,2011.0,False,Nov
Vamps,tt1719676,4.5,13.0,2010,89.0,"Comedy,Horror,Thriller",79.0,"Nov 2, 2012",16000000.0,3361.0,94812.0,-15905188.0,0.03544909927013458,-0.99407425,2012.0,False,Nov
October Baby,tt1720182,6.8,6903.0,2011,107.0,Drama,35.0,"Mar 23, 2012",1000000.0,5355847.0,5391992.0,4391992.0,0.9932965404993183,4.391992,2012.0,True,Mar
We're the Millers,tt1723121,7.0,371759.0,2013,110.0,"Comedy,Crime",90.0,"Aug 7, 2013",37000000.0,150394119.0,267816276.0,230816276.0,0.5615570541351266,6.23827772972973,2013.0,True,Aug
Shame,tt1723811,7.2,171353.0,2011,101.0,Drama,97.0,"Dec 2, 2011",6500000.0,4002293.0,20412841.0,13912841.0,0.19606741658351232,2.1404370769230767,2011.0,True,Dec
L!fe Happens,tt1726589,5.6,7229.0,2011,100.0,Comedy,34.0,"Apr 13, 2012",930000.0,30905.0,30905.0,-899095.0,1.0,-0.9667688172043011,2012.0,False,Apr
Before I Go to Sleep,tt1726592,6.3,64684.0,2014,92.0,"Drama,Horror,Mystery",49.0,"Oct 31, 2014",22000000.0,3242457.0,19563579.0,-2436421.0,0.16573945902229853,-0.11074640909090909,2014.0,False,Oct
Killer Joe,tt1726669,6.7,67842.0,2011,102.0,"Crime,Drama,Thriller",90.0,"Jul 27, 2012",10000000.0,1291645.0,4659110.0,-5340890.0,0.27722998598444765,-0.534089,2012.0,False,Jul
The Way Way Back,tt1727388,7.4,132642.0,2013,103.0,"Comedy,Drama",83.0,"Jul 5, 2013",5000000.0,21502690.0,26853810.0,21853810.0,0.8007314418326487,4.370762,2013.0,True,Jul
Scouts Guide to the Zombie Apocalypse,tt1727776,6.3,40479.0,2015,93.0,"Action,Comedy,Horror",25.0,"Oct 30, 2015",15000000.0,3703046.0,15554855.0,554855.0,0.23806367851066434,0.03699033333333333,2015.0,False,Oct
Bohemian Rhapsody,tt1727824,8.0,345466.0,2018,134.0,"Biography,Drama,Music",84.0,"Nov 2, 2018",55000000.0,216303339.0,894985342.0,839985342.0,0.24168366659126803,15.272460763636364,2018.0,True,Nov
The Family,tt1728973,5.0,833.0,2011,88.0,"Horror,Thriller",22.0,"Sep 13, 2013",30000000.0,36918811.0,51078541.0,21078541.0,0.7227851515962447,0.7026180333333333,2013.0,False,Sep
Darling Companion,tt1730687,5.1,3085.0,2012,103.0,"Comedy,Drama,Romance",34.0,"Apr 20, 2012",12000000.0,793352.0,1200346.0,-10799654.0,0.6609360967587679,-0.8999711666666667,2012.0,False,Apr
Ender's Game,tt1731141,6.6,211722.0,2013,114.0,"Action,Adventure,Fantasy",36.0,"Nov 1, 2013",110000000.0,61737191.0,127983283.0,17983283.0,0.4823848048967458,0.16348439090909092,2013.0,False,Nov
The Lords of Salem,tt1731697,5.1,25089.0,2012,101.0,"Horror,Thriller",84.0,"Apr 19, 2013",1500000.0,1165881.0,1541131.0,41131.0,0.7565099916879227,0.027420666666666666,2013.0,False,Apr
Silence,tt1731755,6.7,373.0,2011,110.0,"Drama,War",42.0,"Dec 23, 2016",46500000.0,7100177.0,23726626.0,-22773374.0,0.2992493327959905,-0.48974997849462365,2016.0,False,Dec
50/50,tt1734060,7.5,11.0,2010,77.0,Documentary,73.0,"Sep 30, 2011",8000000.0,35016118.0,41334735.0,33334735.0,0.8471354177061979,4.166841875,2011.0,True,Sep
Snow White and the Huntsman,tt1735898,6.1,258938.0,2012,127.0,"Action,Adventure,Drama",19.0,"Jun 1, 2012",170000000.0,155136755.0,401021746.0,231021746.0,0.38685372189267764,1.3589514470588235,2012.0,True,Jun
Secret in Their Eyes,tt1741273,6.3,37455.0,2015,111.0,"Crime,Drama,Mystery",94.0,"Nov 20, 2015",20000000.0,20180155.0,32608019.0,12608019.0,0.6188709286510168,0.63040095,2015.0,False,Nov
Jersey Boys,tt1742044,6.8,30410.0,2014,134.0,"Biography,Drama,Music",43.0,"Jun 20, 2014",40000000.0,47047013.0,65282732.0,25282732.0,0.7206655046237954,0.6320683,2014.0,False,Jun
